487477,39,73,1771,24630,serious_fouls,8462,card
490634,65,73,1772,33128,serious_fouls,8549,card
490657,69,73,1772,24167,serious_fouls,8549,card
487078,16,73,1773,35472,serious_fouls,8528,card
487773,50,73,1773,25518,serious_fouls,10261,card
487802,50,73,1773,24230,serious_fouls,8528,card
487861,54,26,1773,35472,,8528,card
487924,57,73,1773,97988,serious_fouls,8528,card
487302,25,70,1774,24655,,8472,card
487361,33,70,1774,24136,,8655,card
487463,39,129,1774,24408,hands,8472,card
487475,29,70,1774,24740,,8472,card
487844,54,70,1774,35506,,8655,card
487982,54,70,1774,30988,,8472,card
488130,70,70,1774,23889,,8655,card
487092,16,129,1775,24741,hands,9879,card
486618,62,79,1776,23933,verbal_abuse,8559,card
486785,86,70,1776,30617,,8650,card
488727,52,73,1777,30627,serious_fouls,8455,card
488742,57,73,1777,25925,serious_fouls,8455,card
488803,78,73,1777,31306,serious_fouls,8455,card
491357,11,73,1778,23939,serious_fouls,8456,card
491517,25,73,1778,40132,serious_fouls,8667,card
492357,83,25,1778,30367,stall_time,8456,card
492363,84,25,1778,24213,stall_time,8456,card
492402,88,73,1778,34437,serious_fouls,8667,card
499904,19,73,1780,17866,serious_fouls,8472,card
499938,22,77,1780,36786,shirt_pull,8472,card
500005,28,73,1780,33049,serious_fouls,8654,card
498829,27,73,1781,25667,serious_fouls,8655,card
498907,39,177,1781,25667,serious_fouls,8655,card
498989,45,163,1781,23760,diving,8586,card
499318,69,73,1781,37764,serious_fouls,8655,card
499462,88,176,1781,30818,violence,8586,card
499464,88,176,1781,38711,violence,8655,card
497621,77,73,1782,24658,serious_fouls,10252,card
495145,7,70,1783,24167,,8549,card
495353,22,73,1783,33128,serious_fouls,8549,card
495996,52,70,1783,35532,,8559,card
496211,63,77,1783,23783,shirt_pull,8559,card
496292,67,77,1783,23785,shirt_pull,8559,card
496357,70,70,1783,23933,,8559,card
496576,84,73,1783,23784,serious_fouls,8559,card
496664,87,73,1784,23678,serious_fouls,9825,card
496630,85,77,1785,25517,shirt_pull,8462,card
496650,86,73,1785,23605,serious_fouls,8667,card
496805,90,79,1785,24653,verbal_abuse,8462,card
496670,88,73,1786,23275,serious_fouls,10194,card
496016,49,73,1788,33852,serious_fouls,10261,card
496678,86,73,1788,40565,serious_fouls,10261,card
513147,19,70,1789,24747,,8654,card
513246,54,203,1789,30889,emergency_brake,8650,card
507138,21,70,1790,30352,,8472,card
507439,42,73,1790,24446,serious_fouls,8472,card
507882,64,73,1790,36786,serious_fouls,8472,card
508257,88,79,1790,38836,verbal_abuse,8472,card
510361,32,73,1791,40006,serious_fouls,8586,card
510682,51,70,1791,36012,,8668,card
510895,64,77,1791,39618,shirt_pull,8668,card
511093,77,79,1791,30876,verbal_abuse,8668,card
506886,3,73,1792,30956,serious_fouls,9879,card
508137,84,73,1792,37266,serious_fouls,9879,card
507929,68,73,1793,35544,serious_fouls,8549,card
508120,81,70,1793,26209,,10261,card
509581,21,78,1794,38994,kicked_ball_away,10260,card
509640,33,73,1794,24148,serious_fouls,10260,card
509693,41,78,1794,24213,kicked_ball_away,8456,card
509741,45,73,1794,30340,serious_fouls,8456,card
509927,59,73,1794,30893,serious_fouls,10260,card
509945,66,70,1794,32569,,10260,card
509952,68,202,1794,30893,hands,10260,card
510148,85,73,1794,34944,serious_fouls,10260,card
510494,42,73,1795,37764,serious_fouls,8655,card
507498,45,70,1796,23605,,8667,card
507505,45,70,1796,40574,,10194,card
508051,72,70,1796,23021,,8667,card
508177,83,73,1796,24133,serious_fouls,10194,card
508269,88,70,1796,26066,,8667,card
507584,48,25,1797,27267,stall_time,8659,card
508164,86,79,1797,24664,verbal_abuse,8659,card
511694,61,73,1798,30627,serious_fouls,8455,card
511957,85,73,1798,31306,serious_fouls,8455,card
517592,90,73,1799,30829,serious_fouls,10260,card
515574,26,73,1800,97988,serious_fouls,8528,card
516268,63,73,1800,111865,serious_fouls,8528,card
516545,83,73,1800,30843,serious_fouls,9825,card
521913,78,73,1801,30966,serious_fouls,8654,card
521946,90,73,1801,37169,serious_fouls,8654,card
519993,31,73,1802,30357,serious_fouls,10252,card
520213,45,73,1802,39618,serious_fouls,8668,card
520788,90,70,1802,33086,,8668,card
516562,84,73,1803,40574,serious_fouls,10194,card
515506,19,129,1804,30915,hands,8650,card
515820,43,73,1804,38711,serious_fouls,8655,card
516145,59,73,1804,37442,serious_fouls,8650,card
516175,60,73,1804,24136,serious_fouls,8655,card
515080,61,73,1805,37266,serious_fouls,9879,card
515109,74,73,1805,24213,serious_fouls,8456,card
515178,90,73,1805,24843,serious_fouls,9879,card
515497,18,73,1806,23934,serious_fouls,8559,card
516301,65,77,1806,24336,shirt_pull,8559,card
516543,82,73,1806,30699,serious_fouls,8455,card
519524,42,70,1807,25517,,8462,card
519834,60,70,1807,26527,,8659,card
520271,90,73,1807,34036,serious_fouls,8462,card
516160,57,73,1808,23023,serious_fouls,8667,card
516455,75,73,1808,42183,serious_fouls,8549,card
516608,84,63,1808,24166,serious_fouls,8549,card
526851,25,203,1809,40132,emergency_brake,8667,card
527227,45,73,1809,30595,serious_fouls,8667,card
527350,47,73,1809,34437,serious_fouls,8667,card
527945,83,73,1809,46621,serious_fouls,8650,card
528032,88,73,1809,24134,serious_fouls,8650,card
528090,90,203,1809,30889,emergency_brake,8650,card
527331,47,79,1810,36373,verbal_abuse,8659,card
527473,55,73,1810,24728,serious_fouls,8659,card
527754,73,79,1810,24740,verbal_abuse,8472,card
528454,56,73,1811,24656,serious_fouls,8586,card
528479,62,73,1811,38994,serious_fouls,10260,card
526883,28,73,1812,24336,serious_fouls,8559,card
526149,47,73,1813,27277,serious_fouls,9825,card
528040,90,73,1814,39618,serious_fouls,8668,card
529602,38,73,1815,24216,serious_fouls,8462,card
529848,70,77,1815,33852,shirt_pull,10261,card
529887,78,70,1815,36286,,8462,card
529937,85,73,1815,24653,serious_fouls,8462,card
529956,88,78,1815,30348,kicked_ball_away,8462,card
526637,11,73,1816,38755,serious_fouls,10194,card
527171,44,129,1816,24737,hands,9879,card
527618,64,176,1817,24528,violence,8528,card
527908,81,73,1817,23921,serious_fouls,8655,card
530335,21,73,1818,32345,serious_fouls,8455,card
530417,33,79,1818,30699,verbal_abuse,8455,card
530439,37,73,1818,38834,serious_fouls,8455,card
530451,40,70,1818,34543,,8654,card
530491,45,73,1818,33781,serious_fouls,8654,card
551678,49,73,1819,24230,serious_fouls,8528,card
551706,52,73,1819,25005,serious_fouls,8528,card
551723,52,70,1819,127857,,8528,card
537026,20,73,1820,24635,serious_fouls,8650,card
537149,38,73,1820,30960,serious_fouls,9825,card
537368,62,177,1820,30960,serious_fouls,9825,card
537394,66,73,1820,30843,serious_fouls,9825,card
537427,70,73,1820,26111,serious_fouls,9825,card
537453,72,77,1820,30617,shirt_pull,8650,card
537518,81,73,1820,95327,serious_fouls,8650,card
534842,67,73,1821,30687,serious_fouls,8654,card
534865,72,73,1821,38807,serious_fouls,10252,card
534967,80,79,1821,33781,verbal_abuse,8654,card
538311,35,63,1822,30627,serious_fouls,8455,card
538318,42,79,1822,30631,verbal_abuse,8455,card
538328,42,79,1822,38834,verbal_abuse,8455,card
538387,67,79,1822,30699,verbal_abuse,8455,card
536533,10,73,1823,37475,serious_fouls,10261,card
537013,62,163,1823,24656,diving,8586,card
537179,87,73,1823,31097,serious_fouls,8586,card
537191,89,73,1823,33852,serious_fouls,10261,card
537238,90,70,1823,34574,,10261,card
533872,33,73,1824,35636,serious_fouls,10194,card
534008,45,73,1824,23072,serious_fouls,10194,card
534011,37,73,1825,35544,serious_fouls,8549,card
534137,52,129,1825,24162,hands,8549,card
534013,43,73,1826,30348,serious_fouls,8462,card
534211,67,79,1826,26454,verbal_abuse,8559,card
536353,51,73,1827,24728,serious_fouls,8659,card
536611,89,77,1827,24211,shirt_pull,8456,card
536719,90,70,1827,32570,,8659,card
533739,16,77,1828,30595,shirt_pull,8667,card
534235,71,70,1828,30352,,8472,card
534274,76,73,1828,34430,serious_fouls,8667,card
534356,86,70,1828,23352,,8667,card
534448,81,177,1828,34430,serious_fouls,8667,card
539843,44,73,1829,23933,serious_fouls,8559,card
539905,46,73,1829,26454,serious_fouls,8559,card
540003,56,73,1829,25984,serious_fouls,8650,card
540256,80,73,1829,23784,serious_fouls,8559,card
539628,23,73,1830,37764,serious_fouls,8655,card
539720,31,73,1830,34947,serious_fouls,8655,card
539952,47,129,1830,19020,hands,8655,card
539255,79,73,1831,24781,serious_fouls,9879,card
540537,24,73,1832,23678,serious_fouls,9825,card
540569,36,73,1832,30831,serious_fouls,9825,card
540605,51,70,1832,27277,,9825,card
540663,72,70,1832,23264,,10252,card
540674,77,73,1832,30843,serious_fouls,9825,card
540675,77,70,1832,24780,,10252,card
540692,82,79,1832,38609,verbal_abuse,10252,card
540726,90,73,1832,23782,serious_fouls,10252,card
539684,29,73,1833,39618,serious_fouls,8668,card
539846,45,77,1833,35544,shirt_pull,8549,card
540113,65,70,1833,24163,,8549,card
540176,72,163,1833,24159,diving,8549,card
540366,88,325,1833,24161,pushing,8549,card
540387,90,325,1833,24162,pushing,8549,card
539874,45,73,1834,39073,serious_fouls,8667,card
540191,72,70,1834,23034,,8667,card
540219,72,73,1834,26066,serious_fouls,8667,card
540237,75,70,1834,32577,,8667,card
538871,44,73,1835,47418,serious_fouls,8462,card
538906,45,70,1835,37169,,8654,card
539149,65,77,1835,30966,shirt_pull,8654,card
539305,86,73,1835,24223,serious_fouls,8654,card
538554,21,73,1836,23072,serious_fouls,10194,card
538593,26,73,1836,43248,serious_fouls,10260,card
538604,28,73,1836,23369,serious_fouls,10194,card
538742,43,79,1836,38755,verbal_abuse,10194,card
539067,72,177,1836,23369,serious_fouls,10194,card
539200,87,176,1836,30615,violence,10260,card
539203,87,73,1836,23253,serious_fouls,10194,card
539747,34,70,1837,25150,,8528,card
539863,44,79,1837,97988,verbal_abuse,8528,card
540222,72,269,1837,26209,shirt_pull,10261,card
540241,74,70,1837,30360,,10261,card
540245,75,79,1837,34574,verbal_abuse,10261,card
540474,90,163,1837,47382,diving,10261,card
539212,74,176,1838,30699,violence,8455,card
382236,26,73,1839,37442,serious_fouls,8650,card
383316,79,79,1839,24635,verbal_abuse,8650,card
383320,79,25,1839,38491,stall_time,8549,card
382244,26,163,1840,31921,diving,8586,card
382910,59,73,1840,38802,serious_fouls,8472,card
382953,57,70,1840,30352,,8472,card
382262,28,73,1841,23931,serious_fouls,8559,card
382452,39,73,1841,23784,serious_fouls,8559,card
383044,62,129,1841,24228,hands,10261,card
384550,24,73,1842,30966,serious_fouls,8654,card
384613,34,129,1842,37169,hands,8654,card
384633,38,26,1842,37169,,8654,card
382550,44,73,1843,23023,serious_fouls,8667,card
383869,72,73,1844,30338,serious_fouls,9879,card
383913,88,73,1844,31114,serious_fouls,9879,card
382444,38,73,1845,24006,serious_fouls,8668,card
382602,45,73,1845,37280,serious_fouls,8659,card
382607,45,79,1845,31731,verbal_abuse,8659,card
383106,67,73,1845,23257,serious_fouls,8659,card
385642,18,73,1846,25517,serious_fouls,8462,card
385717,45,73,1846,30362,serious_fouls,10260,card
385805,81,70,1846,30348,,8462,card
385833,90,79,1846,24148,verbal_abuse,10260,card
382912,57,73,1847,23288,serious_fouls,10194,card
383972,14,77,1848,30627,shirt_pull,8455,card
384170,49,73,1848,25150,serious_fouls,8528,card
384265,74,73,1848,30911,serious_fouls,8455,card
542962,53,73,1849,30802,serious_fouls,10260,card
543066,89,73,1849,30373,serious_fouls,10260,card
541737,42,73,1850,24373,serious_fouls,8462,card
541444,23,73,1851,34543,serious_fouls,8654,card
541556,31,73,1851,30734,serious_fouls,8654,card
541611,35,73,1851,27665,serious_fouls,8654,card
541777,45,73,1851,23333,serious_fouls,10194,card
541951,53,67,1851,38755,violence,10194,card
542123,65,25,1851,35467,stall_time,10194,card
542232,73,79,1851,40005,verbal_abuse,10194,card
541519,26,73,1852,38802,serious_fouls,8472,card
541948,53,73,1852,36786,serious_fouls,8472,card
542134,67,70,1852,23268,,8668,card
542206,72,70,1852,24655,,8472,card
542231,73,79,1852,24411,verbal_abuse,8472,card
541078,59,73,1853,38818,serious_fouls,8650,card
541103,75,73,1853,24228,serious_fouls,10261,card
541136,90,78,1853,24224,kicked_ball_away,10261,card
542622,33,73,1854,23913,serious_fouls,8655,card
542686,53,73,1854,24213,serious_fouls,8456,card
542785,90,25,1854,23921,stall_time,8655,card
542323,82,129,1855,30822,hands,8455,card
542481,90,79,1855,25925,verbal_abuse,8455,card
542795,90,70,1855,30956,,9879,card
541256,6,73,1856,23933,serious_fouls,8559,card
541424,19,79,1856,24890,verbal_abuse,8528,card
541555,28,73,1856,26454,serious_fouls,8559,card
541579,29,73,1856,97988,serious_fouls,8528,card
542351,80,73,1856,25150,serious_fouls,8528,card
541317,14,73,1857,24531,serious_fouls,8586,card
541506,28,73,1857,24171,serious_fouls,8659,card
541608,35,63,1857,40006,serious_fouls,8586,card
541755,45,73,1857,23257,serious_fouls,8659,card
542051,59,73,1857,31731,serious_fouls,8659,card
542430,88,73,1857,30818,serious_fouls,8586,card
543135,26,73,1858,26066,serious_fouls,8667,card
543190,50,73,1858,23782,serious_fouls,10252,card
543216,60,79,1858,38609,verbal_abuse,10252,card
549534,4,73,1859,30631,serious_fouls,8455,card
549650,27,73,1859,25925,serious_fouls,8455,card
549657,28,70,1859,30893,,10260,card
549658,28,70,1859,30911,,8455,card
549892,66,73,1859,30829,serious_fouls,10260,card
549906,68,70,1859,30802,,10260,card
549981,81,73,1859,30627,serious_fouls,8455,card
550015,87,70,1859,30456,,8455,card
547202,54,73,1860,37996,serious_fouls,8559,card
547393,74,79,1860,23784,verbal_abuse,8559,card
547451,80,73,1860,30986,serious_fouls,9825,card
547573,90,73,1860,75489,serious_fouls,9825,card
546655,74,73,1861,43280,serious_fouls,10252,card
546695,90,79,1861,32570,verbal_abuse,8659,card
547039,38,73,1862,32577,serious_fouls,8667,card
547135,47,73,1862,39618,serious_fouls,8668,card
547204,55,73,1862,26066,serious_fouls,8667,card
547228,58,73,1862,30876,serious_fouls,8668,card
547272,63,77,1862,34430,shirt_pull,8667,card
547427,79,73,1862,26143,serious_fouls,8667,card
547583,90,73,1862,23034,serious_fouls,8667,card
546775,8,73,1863,38802,serious_fouls,8472,card
547203,55,73,1863,30352,serious_fouls,8472,card
547216,57,73,1863,24446,serious_fouls,8472,card
547459,83,70,1863,30988,,8472,card
546896,23,73,1864,40565,serious_fouls,10261,card
609478,45,70,1865,23927,,8655,card
609653,52,77,1865,30338,shirt_pull,9879,card
579284,19,73,1866,30598,serious_fouls,8456,card
579691,79,73,1866,24213,serious_fouls,8456,card
579719,85,176,1866,33781,violence,8456,card
579720,85,176,1866,23953,violence,8462,card
547927,64,70,1867,30618,,8650,card
547934,66,73,1867,24773,serious_fouls,10194,card
547988,77,73,1867,95327,serious_fouls,8650,card
547990,83,73,1867,23369,serious_fouls,10194,card
548825,33,73,1868,31921,serious_fouls,8586,card
549140,65,70,1868,35327,,8528,card
549147,69,73,1868,97988,serious_fouls,8528,card
549160,72,73,1868,34182,serious_fouls,8586,card
549170,75,73,1868,38697,serious_fouls,8586,card
549195,81,73,1868,25005,serious_fouls,8528,card
556565,27,73,1869,36012,serious_fouls,8668,card
556617,51,73,1869,24011,serious_fouls,8668,card
552263,18,73,1870,30357,serious_fouls,10252,card
552637,44,73,1870,24446,serious_fouls,8472,card
552800,53,73,1870,33418,serious_fouls,8472,card
553133,72,79,1870,23264,verbal_abuse,10252,card
553211,80,79,1870,24527,verbal_abuse,8472,card
553261,85,73,1870,24655,serious_fouls,8472,card
555377,27,73,1871,24653,serious_fouls,8462,card
555683,74,73,1871,26108,serious_fouls,8462,card
554667,45,73,1872,37266,serious_fouls,9879,card
554800,52,70,1872,24020,,9879,card
554810,53,73,1872,30966,serious_fouls,8654,card
554850,58,73,1872,24781,serious_fouls,9879,card
552464,34,73,1873,25150,serious_fouls,8528,card
552569,41,73,1873,24230,serious_fouls,8528,card
552796,54,67,1873,24211,violence,8456,card
553044,70,70,1873,33974,,8456,card
553246,86,73,1873,97988,serious_fouls,8528,card
553409,90,70,1873,34421,,8528,card
552900,61,73,1874,24234,serious_fouls,10261,card
553097,73,73,1874,30360,serious_fouls,10261,card
553196,82,73,1874,30849,serious_fouls,8655,card
553203,83,177,1874,30360,serious_fouls,10261,card
553224,83,70,1874,34176,,8655,card
553335,89,70,1874,24205,,10261,card
552293,22,70,1875,37496,,8559,card
553083,74,70,1875,24150,,10260,card
552409,28,70,1876,97932,,8549,card
553014,63,79,1876,38899,verbal_abuse,8549,card
553401,62,67,1876,33128,violence,8549,card
553721,71,79,1877,31291,verbal_abuse,9825,card
553768,81,73,1877,23023,serious_fouls,8667,card
552240,15,73,1878,35636,serious_fouls,10194,card
553336,89,73,1878,23288,serious_fouls,10194,card
553344,90,73,1878,23253,serious_fouls,10194,card
562942,38,73,1880,23760,serious_fouls,8586,card
562955,40,73,1880,35467,serious_fouls,10194,card
563150,51,73,1880,38697,serious_fouls,8586,card
563255,63,73,1880,23072,serious_fouls,10194,card
563301,69,73,1880,23253,serious_fouls,10194,card
564478,36,73,1881,34437,serious_fouls,8667,card
563069,40,63,1882,24728,serious_fouls,8659,card
563088,44,73,1882,40055,serious_fouls,8659,card
563391,61,73,1882,30802,serious_fouls,10260,card
563460,71,70,1882,32570,,8659,card
563472,74,79,1882,36373,verbal_abuse,8659,card
563480,74,79,1882,42594,verbal_abuse,8659,card
563551,90,79,1882,24171,verbal_abuse,8659,card
563556,90,73,1882,34944,serious_fouls,10260,card
563014,44,73,1883,40987,serious_fouls,8462,card
563167,50,73,1883,34036,serious_fouls,8462,card
563338,71,199,1883,40987,verbal_abuse,8462,card
563428,80,73,1883,38609,serious_fouls,10252,card
563471,87,73,1883,38807,serious_fouls,10252,card
564702,51,73,1884,111865,serious_fouls,8528,card
564341,27,73,1885,27277,serious_fouls,9825,card
564471,36,70,1885,26181,,9825,card
565271,70,73,1885,24011,serious_fouls,8668,card
565373,77,73,1885,24023,serious_fouls,8668,card
564349,43,73,1886,30367,serious_fouls,8456,card
564667,48,73,1886,24228,serious_fouls,10261,card
564918,66,73,1886,33852,serious_fouls,10261,card
564541,42,73,1887,30842,serious_fouls,8655,card
565121,61,73,1887,26454,serious_fouls,8559,card
565276,70,73,1887,23932,serious_fouls,8559,card
565370,76,79,1887,30849,verbal_abuse,8655,card
565397,78,73,1887,155384,serious_fouls,8559,card
565528,90,73,1887,26244,serious_fouls,8559,card
565550,76,70,1887,34176,,8655,card
563754,9,73,1888,97932,serious_fouls,8549,card
564762,56,73,1888,24163,serious_fouls,8549,card
566477,23,73,1890,27277,serious_fouls,9825,card
567134,56,78,1890,24751,kicked_ball_away,8654,card
567477,75,163,1890,75342,diving,9825,card
567620,85,73,1890,30687,serious_fouls,8654,card
570002,20,73,1891,38818,serious_fouls,8650,card
570015,22,325,1891,38834,pushing,8455,card
570215,46,73,1891,30889,serious_fouls,8650,card
570260,53,73,1891,32345,serious_fouls,8455,card
570318,60,63,1891,30631,serious_fouls,8455,card
570321,60,79,1891,30627,verbal_abuse,8455,card
570412,70,163,1891,30618,diving,8650,card
570630,90,73,1891,37442,serious_fouls,8650,card
567273,60,73,1892,24658,serious_fouls,10252,card
567656,85,70,1892,24528,,8528,card
566210,5,73,1893,37764,serious_fouls,8655,card
567405,67,77,1893,23921,shirt_pull,8655,card
567441,70,325,1893,34947,pushing,8655,card
567650,84,73,1893,23916,serious_fouls,8655,card
569116,18,73,1894,36786,serious_fouls,8472,card
569134,23,73,1894,30360,serious_fouls,10261,card
569161,35,73,1894,30352,serious_fouls,8472,card
569356,53,163,1894,34574,diving,10261,card
569432,66,73,1894,43259,serious_fouls,8472,card
569458,68,79,1894,24740,verbal_abuse,8472,card
566586,30,73,1895,24747,serious_fouls,8462,card
567076,50,70,1896,24531,,8586,card
566650,33,73,1897,24728,serious_fouls,8659,card
566784,39,70,1897,23022,,8667,card
567321,63,73,1897,37280,serious_fouls,8659,card
567408,68,73,1897,24171,serious_fouls,8659,card
567504,75,73,1897,31731,serious_fouls,8659,card
567648,81,70,1897,32577,,8667,card
565888,37,63,1898,25668,serious_fouls,10194,card
565929,55,73,1898,40198,serious_fouls,8456,card
566043,89,73,1898,23369,serious_fouls,10194,card
573917,65,67,1899,24773,violence,10194,card
573919,65,176,1899,24408,violence,8472,card
574147,82,78,1899,36786,kicked_ball_away,8472,card
574304,56,73,1899,24133,serious_fouls,10194,card
575669,17,79,1900,30935,verbal_abuse,9825,card
575780,37,70,1900,31097,,8586,card
575833,43,70,1900,31291,,9825,card
576445,37,196,1900,30935,violence,9825,card
577086,58,325,1901,30687,pushing,8654,card
577097,58,70,1901,30865,,10260,card
573840,62,73,1902,155384,serious_fouls,8559,card
574196,89,73,1902,24023,serious_fouls,8668,card
572508,80,73,1903,24393,serious_fouls,8549,card
574122,85,79,1904,34947,verbal_abuse,8655,card
574135,86,79,1904,23913,verbal_abuse,8655,card
573442,45,73,1905,24890,serious_fouls,10261,card
573893,68,70,1905,23933,,10261,card
573896,68,70,1905,23115,,8659,card
574065,78,73,1905,40055,serious_fouls,8659,card
